,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
758,Trip Around the Sun,Kenny Chesney,3RcFrGu08HvRPCh00iB2kJ,2017-04-28,0.631,0.779,-5.233,0.0469,0.0813,0.263,0.684,102.002,-10.816083952968487
759,Hotel Key - Recorded at Sound Stage Studios Nashville,Old Dominion,1DLguucCi86On4F9TW8CU7,2018-08-08,0.753,0.839,-5.369,0.0388,0.179,0.348,0.725,101.976,-10.83870070082015
760,Knowing You,Kenny Chesney,2EEfUuBRZA4Ax1vYcluFS0,2020-05-01,0.557,0.565,-6.12,0.026,0.229,0.119,0.187,125.956,-11.166828372406684
761,Whole Damn Thing,Chuck Wicks,57fGFSzxpGVosCuWWJeKTv,2016-02-26,0.587,0.495,-7.063,0.0302,0.461,0.1,0.18,126.002,-11.271701914714152
762,A Love Like This,Thompson Square,1JkTj4AUnDLq4hUVS8eYsP,2018-06-01,0.65,0.856,-4.351,0.0397,0.0249,0.109,0.461,125.992,-11.293813391441965
763,Eyes On You - Acoustic,Chase Rice,1YGSgLkGrLzexPAw2AJBpJ,2019-03-01,0.717,0.459,-6.075,0.0412,0.433,0.109,0.575,100.011,-12.789319620764536
764,Man in the Mirror,Russell Dickerson,18qNiKxBiNzmrdjwqZh7tm,2018-02-07,0.773,0.556,-8.148,0.0455,0.546,0.0923,0.335,100.015,-12.976711308015226
765,Little Miss Magic,Jimmy Buffett,5w4dwSdatDYn7wmtgZMjPT,1981,0.666,0.0909,-18.338,0.0311,0.644,0.096,0.639,107.531,-12.989962278133527
766,Neon Church,Tim McGraw,3VsnfupUj0vtPG1t8dKbxC,2021-04-16,0.465,0.788,-4.808,0.0502,0.0774,0.0854,0.344,128.029,-13.275216292427944
767,Duke's On Sunday,Jimmy Buffett,06Wy3podGd0ICWvmUqqk9C,2006-10-10,0.703,0.543,-10.784,0.031,0.114,0.0982,0.574,100.0,-13.655708866499792
768,Shoot Me Straight - Radio Edit,Brothers Osborne,0ya80Qhw7hgeJp2L6zvxcj,2018-01-19,0.643,0.782,-6.012,0.0445,0.00751,0.082,0.571,96.97,-15.83123099389044
769,Old Blue Chair,Kenny Chesney,0hjJIUqT6hjq0YQeZhxCK8,2005-01-25,0.647,0.319,-10.648,0.0322,0.586,0.105,0.296,131.031,-16.89704287539143
770,Floatin',Uncle Kracker,5tORl4if1aYvU7bXHSEafi,2018-07-02,0.624,0.852,-4.704,0.049,0.0922,0.34,0.627,95.036,-17.799405593890445
771,Love The Lonely Out Of You,Brothers Osborne,0HN4joult64RwnGwbu3tkn,2014-09-09,0.43,0.171,-11.705,0.0389,0.802,0.121,0.291,94.006,-19.65079839264337
772,I Could Use a Love Song,Maren Morris,09iyGiljLWRYXdRazFkdtJ,2017-03-17,0.638,0.634,-6.474,0.0468,0.214,0.0866,0.473,92.097,-20.70860040195128
773,Somebody to Thank,Logan Mize,5fKbYBhU4iTm81YTqpYa0t,2017-07-28,0.615,0.675,-4.717,0.0263,0.0209,0.111,0.512,135.965,-21.199768134455763
774,Our Hearts (feat. Lucie Silvas),Randy Houser,5whINh6eBXl8JgI9Cv4KPK,2019-01-11,0.651,0.704,-6.458,0.0268,0.31,0.0709,0.417,136.001,-21.21425032148508
775,Colder Weather,Zac Brown Band,23hDnIFoFlVTDA6y8YrJoR,2010-09-20,0.667,0.381,-7.494,0.0294,0.455,0.116,0.199,135.975,-21.243609949906904
776,Somebody's Been Drinkin',Cole Swindell,3OBHpK5sbRBj3xQLCFcBLt,2018-08-17,0.481,0.775,-5.494,0.0597,0.0169,0.0978,0.273,136.035,-21.245653671843467
777,Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,2dwoqUYTy6SOy1dFqcTndC,2018-04-13,0.552,0.698,-4.817,0.0306,0.294,0.0905,0.6,90.006,-22.812942939368035
778,That's On Me,Jake Owen,3N8XRxE5VZiwaD43ncpRTl,2019-03-29,0.659,0.695,-4.491,0.0293,0.603,0.21,0.575,89.999,-22.838173342217353
779,Everything's Gonna Be Alright,David Lee Murphy,2NEBP8SXEqwZt2PRdPXXuy,2018-04-06,0.764,0.587,-7.002,0.0298,0.0721,0.094,0.494,89.98,-22.846066420556642
780,Choices,Joe Nichols,5j5W8PrrgqrhJGe7AKciCg,2018-08-03,0.538,0.624,-6.181,0.0268,0.0325,0.352,0.507,137.967,-23.175652873368346
781,The Long Way,Brett Eldredge,5vuMtXS5kQ7F0o9V9rG1dG,2017-08-04,0.488,0.637,-7.63,0.0401,0.265,0.106,0.23,88.865,-23.996320092637678
782,Hippie Radio,Eric Church,5cspm8JbU1gr3URl9EOzBM,2018-10-05,0.621,0.427,-9.825,0.0523,0.606,0.154,0.651,88.656,-24.45604774142283
783,Life Changes,Thomas Rhett,4Vxu50qVrQcycjRyJQaZLC,2017-09-08,0.687,0.845,-4.37,0.0576,0.1,0.0452,0.809,87.972,-24.870936458883715
784,Prayed For You,Matt Stell,4j6GMcVcqZf1r0GDqMtYp6,2019-10-25,0.6,0.698,-5.86,0.0355,0.0724,0.113,0.57,140.032,-25.237492407118463
785,Me Missing You,Craig Campbell,7Iu1U5AFLygCvCHMiRz2dE,2018-06-08,0.61,0.726,-5.679,0.0303,0.0592,0.164,0.391,140.039,-25.245223126763385
786,Michigan for the Winter,Ryan Hurd,0gOUGCT6cELBPTZvXXSRQB,2019-01-04,0.561,0.601,-6.818,0.0281,0.0577,0.0764,0.422,140.038,-25.261334343395472
787,The Ones Who Got Me Here,Cole Swindell,6ju6HrqdBszcAmSqbxNPQ3,2018-08-17,0.525,0.618,-7.469,0.0353,0.258,0.0733,0.426,140.207,-25.46117032913696
788,Break Up in the End,Cole Swindell,5Z19ylxppfnfdP4JH0u8oj,2018-08-17,0.507,0.372,-8.433,0.0303,0.481,0.271,0.257,86.422,-26.498592523501966
789,Until My Voice Goes Out,Josh Abbott Band,3l3zmp7lXkui2tjJj12DbS,2017-08-18,0.463,0.816,-4.954,0.0318,0.0906,0.0733,0.59,85.986,-26.826649353768772
790,Grow Old with Me,Sunny Sweeney,5Z871eY8ziD9AXw3EM9ymx,2017-03-10,0.659,0.471,-9.195,0.032,0.511,0.113,0.425,142.124,-27.526606590402587
791,Blue Water,George Strait,0w1G5m3XB6euVnY3gkZiTL,2019-03-29,0.613,0.755,-5.234,0.025,0.365,0.193,0.637,84.003,-28.800370342725607
792,Written in the Sand,Old Dominion,2A69wys3S9uiPSmn6UZWJn,2017-08-25,0.725,0.438,-9.602,0.0575,0.593,0.0842,0.76,83.984,-29.051413509344286
793,Downtown's Dead,Sam Hunt,5eFfsbjSouG8qOpg9ZqDl6,2018-05-16,0.624,0.696,-6.006,0.0469,0.109,0.132,0.392,82.001,-30.79638000360415
794,Island Song,Zac Brown Band,4I3nwwubSmlAaA9PJa0lvH,2012-07-06,0.845,0.701,-6.025,0.0504,0.208,0.166,0.892,145.892,-31.100773239964127
795,I Lived It,Blake Shelton,5slddJ629YcePvqD6Uyk8r,2017-11-03,0.557,0.571,-8.106,0.0281,0.476,0.101,0.392,80.981,-31.893443391861545
796,Weekend,Kane Brown,2xXOBpWKvLx8FzkJ2UuqQH,2019-11-01,0.641,0.726,-6.298,0.049,0.356,0.315,0.773,80.013,-32.7881696977448
797,The Daughters,Little Big Town,0uAX8XlxJsCRusTVlmUyEa,2020-01-17,0.487,0.458,-6.421,0.0304,0.669,0.123,0.157,79.891,-32.91374170986738
798,The Mountain,Dierks Bentley,0vF1odB4L0mw7GzbAehrBR,2018-06-08,0.471,0.839,-5.455,0.0762,0.0253,0.367,0.585,147.98,-33.18930635759657
799,Sittin’ Pretty,Florida Georgia Line,2lf3fWzNhL5518BVE9iUlt,2019-02-15,0.586,0.939,-3.252,0.0759,0.344,0.181,0.805,147.894,-33.2000401645027
800,Leave Right Now,Thomas Rhett,0wyja8xD9cNhDtfuY0dVMP,2017-09-08,0.515,0.587,-7.136,0.0383,0.00662,0.14,0.361,148.044,-33.273807955200965
801,Tin Man,Miranda Lambert,4ckQIgBy1gVeevf7UAereE,2016-11-18,0.425,0.372,-10.92,0.03,0.861,0.0733,0.292,79.456,-33.719027397345116
802,You Didn't Want Me,Love and Theft,53BmWNIGoaQNRjctkctx5p,2018-06-29,0.579,0.629,-5.527,0.0346,0.135,0.215,0.51,79.008,-33.78994156424524
803,To Hell & Back,Maren Morris,4Yy1VOdLAX7MuKQOcivV4O,2019-03-08,0.463,0.71,-7.051,0.0859,0.148,0.123,0.441,78.144,-34.67319708707925
804,Nothing On But The Stars,Dierks Bentley,4csPWXy2onLxDxAbhD0D9A,2018-06-08,0.59,0.667,-8.169,0.0368,0.506,0.103,0.329,78.016,-34.856471263686856
805,All the Best,Zac Brown Band,3CHpYpz5GRz2yDl4vKXryf,2017-05-12,0.642,0.145,-11.217,0.0446,0.584,0.114,0.142,78.057,-35.145824723798995
806,Plead The Fifth - Acoustic,Kip Moore,7tGimbqfYX54WnONkqzHm0,2018-11-16,0.677,0.84,-7.314,0.0563,0.501,0.105,0.897,150.008,-35.245974563992576
807,Hide The Wine,Carly Pearce,4iThW5yeI2ExwwG0zte69c,2017-10-13,0.567,0.913,-4.264,0.145,0.0621,0.0866,0.605,77.287,-35.54602140947218
808,Dad's Old Number,Cole Swindell,4NGpWsyIfqioJWGje37xKq,2018-08-17,0.527,0.517,-7.081,0.0299,0.346,0.206,0.329,71.968,-40.846631205553464
809,The Man Who Loves You The Most,Zac Brown Band,58DvikiJcEjow3Skg80yxX,2020-06-12,0.506,0.569,-6.761,0.0286,0.246,0.112,0.44,157.857,-43.070635198549155
810,Guitars and Tiki Bars,Kenny Chesney,3OBzTMqncLaFNjLQQfXOpe,2005-01-25,0.631,0.891,-6.739,0.0577,0.0084,0.0862,0.947,162.683,-47.89942056946684
811,Center Point Road,Thomas Rhett,7p9zIciejn8GXnsRdG9EQR,2019-05-31,0.235,0.66,-6.134,0.0491,0.0122,0.159,0.144,64.21,-48.5899745389489
812,See You Try,Craig Campbell,0bKKMEIGlIgOYhQtyEiYli,2018-06-08,0.558,0.785,-5.417,0.0843,0.123,0.413,0.599,164.015,-49.22239052786713
813,Walk Like Him,Mitchell Tenpenny,6SWxoLKQ3FD5PFTXQCU2dj,2018-12-14,0.608,0.622,-6.342,0.043,0.178,0.293,0.652,165.9,-51.107014901677125
814,Drink All Day,Jake Owen,3ZFIxdRcSj6z1jcg7elDIb,2019-03-29,0.57,0.901,-4.965,0.0531,0.138,0.111,0.951,165.99,-51.204865690600144
815,Boston,Kenny Chesney,1hoE8b6uifBRZcWJPnlCSU,2005-01-25,0.673,0.54,-10.972,0.0455,0.738,0.0903,0.629,165.831,-51.289208122016916
816,Tequila Again,Brothers Osborne,7aTIyvRu9jsvGys4HAQQTF,2018-04-20,0.563,0.497,-7.595,0.0351,0.337,0.162,0.561,169.977,-55.20838012657544
817,Love Someone,Brett Eldredge,43CFDpciGFDm226POTLEXU,2017-08-04,0.423,0.813,-5.011,0.0507,0.218,0.0732,0.421,173.995,-59.20556553168153
818,Best Years of My Life,Pistol Annies,6mTSw3gE4k9U7CK8pzX9c0,2018-11-02,0.435,0.411,-8.483,0.0383,0.316,0.111,0.172,189.677,-74.92776232428818
819,Northern Star,High Valley,437q3mTZXjOR2ExIEpThDu,2020-05-22,0.381,0.719,-5.392,0.041,0.0298,0.15,0.515,114.03,0.37606887912324716
820,Born Again In Dixieland,Jason McCoy,5hgRFHau3HaWxCKy3BNVIy,1997-01-01,0.67,0.731,-7.622,0.0371,0.0256,0.0487,0.718,113.208,-0.9191583727247188
821,She Drives Me Crazy,Brett Kissel,63UYClrH1e1B4WTmEFZbiV,2020-01-01,0.616,0.82,-4.427,0.0396,0.0213,0.121,0.642,115.996,-1.6492937348661592
822,Country Girls,Jess Moskaluke,7rpKCpGe7bI4HGrgCLahbX,2021-02-19,0.652,0.815,-2.845,0.0324,0.313,0.0954,0.371,114.998,-2.2442335359215213
823,Rye Whiskey / Time to Switch to Whiskey,Corb Lund,3veaE3NlbgiHo5SySyG2Bb,2009-09-29,0.494,0.776,-8.257,0.0835,0.411,0.973,0.645,116.241,-2.5423281911195743
824,Tumbleweed,Keith Urban,0AJscEyDFBE70n5EkSNQfL,2020-09-18,0.644,0.917,-5.512,0.0408,0.0301,0.248,0.615,110.006,-2.8336642593735846
825,Found,Dan Davidson,38qMfkJhUDc00rYv7hgPgw,2016-03-07,0.599,0.796,-4.706,0.0363,0.0126,0.429,0.85,109.99,-3.0158152514278784
826,Classic,Dallas Smith,1Pm9TIkyMurchNraIuiRbD,2020-11-06,0.619,0.772,-4.662,0.0311,0.00104,0.148,0.394,118.481,-3.8461834219518387
827,Convoy,Paul Brandt,0p3VpDJz6wyj1Vu7BzT9lD,2004-01-01,0.643,0.85,-9.906,0.0947,0.261,0.618,0.782,111.097,-3.916012751570232
828,Timeless,Dallas Smith,0uvqrydpPpzFBo9n2gWO4a,2020-08-28,0.607,0.874,-3.882,0.041,0.195,0.138,0.714,108.021,-5.112498356940603
829,The Truck Got Stuck,Corb Lund,4xw0thKpwUpIDo43CztQHB,2005-01-01,0.758,0.611,-9.275,0.113,0.47,0.125,0.787,108.719,-5.141031747483558
830,That's Why I Love Dirt Roads,Granger Smith,1VZNOKrYekJeCBKABz4swv,2019-10-25,0.553,0.773,-5.765,0.0287,0.0549,0.125,0.499,120.014,-5.226578465224677
831,Worth a Shot,Aaron Pritchett,40DJxmcp4euP9LynKrK5hI,2018-05-11,0.565,0.867,-5.856,0.0655,0.00893,0.262,0.751,120.054,-5.278446290802978
832,Been a Minute,Hunter Brothers,3fLqHKy8Tr45lZJApmSZRf,2021-03-19,0.604,0.864,-4.17,0.113,0.355,0.0343,0.659,119.846,-5.289038360321855
833,Drink to That All Night (Remix) (feat. Pitbull),Jerrod Niemann,7CwboxAi6CvMcWrDfbxttR,2014-05-19,0.683,0.906,-4.117,0.0373,0.00315,0.109,0.54,119.973,-5.4310150113413975
834,Through My Ray-Bans,Eric Church,5sUK3VV5VOlSop891gWz7O,2020-10-30,0.745,0.455,-11.389,0.0293,0.71,0.0836,0.532,110.034,-5.716602282523575
835,It's About Time (feat. Florida Georgia Line),Russell Dickerson,5ycEpZQumS0oXR46E7tBWM,2020-12-04,0.765,0.92,-4.362,0.0984,0.249,0.618,0.799,121.011,-6.398329768508661
836,"Wine, Beer, Whiskey",Little Big Town,5avVDmK9FVJpd3MDO8I3Zl,2020-01-17,0.727,0.914,-5.85,0.0743,0.617,0.596,0.784,106.021,-6.808975897875374
837,"Wine, Beer, Whiskey - Radio Edit",Little Big Town,2q4ooWQ4KvVhN2oX44m2D4,2020-05-29,0.743,0.926,-5.572,0.0591,0.62,0.914,0.888,105.978,-6.886275065808927
838,It's Friday,Dean Brody,76IyB6LbIjtQgqsgymqRxh,2012-04-24,0.636,0.694,-5.879,0.03,0.265,0.196,0.596,121.983,-7.189245105844439
839,No Truck Song,Tim Hicks,48JaqXY7vo51vQRYE0lHoF,2020-02-21,0.621,0.915,-3.042,0.0602,0.00822,0.106,0.712,122.046,-7.7281792788644434
840,Country Thunder,The Washboard Union,2df6x2Sc9Zys2O9hKlwExf,2020-04-24,0.509,0.902,-2.258,0.0896,0.0148,0.122,0.452,122.064,-8.02345329259251
841,It Can't Happen to Me - Remake,Charlie Major,4Deo2c3j1fs1AdxvlNVHkj,2018-08-17,0.558,0.721,-5.073,0.0319,0.138,0.0951,0.417,124.972,-10.205076375089956
842,It's Five O'Clock Somewhere,Alan Jackson,07KYRDFf8Q6sqj4PWCP9vh,1991,0.713,0.768,-6.702,0.0363,0.22,0.177,0.878,125.203,-10.44902448480215
843,Long Live The Night,The Reklaws,5lIm4NCrDEld5qfGuVLyHS,2019-08-27,0.55,0.792,-5.584,0.0348,0.00461,0.142,0.399,126.998,-12.209880379916314
844,Dear Life,High Valley,6V647zWTLg2LcfzPzFljZA,2016-11-18,0.554,0.88,-6.366,0.0425,0.0179,0.0862,0.448,127.026,-12.246981502198903
845,Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),Chase Rice,1UYfAU2bwgjaM5rIIPQleC,2020-11-30,0.627,0.678,-4.691,0.0294,0.185,0.374,0.724,100.032,-12.8171564167017
846,Seaside,Billy Currington,6uLhIbdIXQ4DGeOA8qFesw,2020-07-03,0.599,0.832,-5.631,0.0348,0.00698,0.0514,0.509,99.981,-12.82261297598977
847,Good Taste In Women,Tim McGraw,09ulWjNT2O3rlYJCDZESBW,2020-08-21,0.646,0.717,-6.24,0.0426,0.00877,0.129,0.935,127.982,-13.202814722740664
848,Just Let Go,Gord Bamford,1ftneSW1diI51ETrjK5YPf,2020-03-06,0.624,0.869,-5.188,0.0373,0.0295,0.0473,0.741,127.982,-13.20980743562704
849,Footprints on the Moon,Emerson Drive,7AaHiJXwdemfSUCbeLKvQR,2020-02-28,0.613,0.947,-2.904,0.0417,0.0167,0.218,0.687,98.005,-15.070870311952632
850,Life Rolls On,Florida Georgia Line,0nTXElyiOEN60Z22Pyu9tt,2021-02-12,0.572,0.691,-5.038,0.0314,0.163,0.14,0.36,130.974,-16.198275905555114
851,Mud,The Road Hammers,1d6X7NnD8q6kHG5U1OkcjG,2014-06-03,0.61,0.881,-5.751,0.0557,0.0112,0.0627,0.661,96.031,-16.77149191991489
852,Sudbury Saturday Night,Stompin' Tom Connors,4u0dd6dDgbmsrq19dNFC60,1972-03-10,0.626,0.522,-11.732,0.055,0.557,0.0915,0.968,130.826,-17.027686989561342
853,The Hockey Song,Stompin' Tom Connors,2g8q4vNuoVpLJGK17kVcoR,1973-06-08,0.552,0.407,-15.527,0.0815,0.655,0.663,0.903,97.771,-17.738619469256523
854,A Few Good Stories (feat. Walk Off the Earth),Brett Kissel,5O5oNRT0lEVEl7V4agEYUr,2020-11-06,0.673,0.814,-4.044,0.0287,0.169,0.103,0.964,95.008,-17.88275051928614
855,Black Sheep - 8Track,Walker Hayes,3oDFMzAbD6swzMXe9r05G4,2019-12-06,0.84,0.501,-7.738,0.0611,0.0577,0.119,0.859,95.005,-17.89368698331803
856,Old Country Soul,The Reklaws,0LWKSSUuJis6UvCWIjbWLe,2019-08-27,0.689,0.766,-4.945,0.0324,0.52,0.0951,0.657,94.059,-18.760979214644177
857,Hold My Beer,Aaron Pritchett,2DtfeZRMxz2IZFyoWYprOL,2016-05-04,0.635,0.862,-5.539,0.0458,0.237,0.0908,0.702,133.991,-19.200944061790775
858,Shot of Glory - Diesel Turbo Remix,The Washboard Union,6OIcJNAIx0CeV6qwOSt4t3,2016-05-06,0.586,0.833,-5.201,0.0403,0.0206,0.175,0.896,92.982,-19.831650247006394
859,Waves,Luke Bryan,027269uzraETHuoG6aMs6a,2021-04-09,0.494,0.771,-4.309,0.0626,0.0649,0.11,0.371,136.053,-21.312469457538718
860,Turn Up,Easton Corbin,68Pi67d4q8KbEnkQZs1odD,2020-08-21,0.734,0.78,-5.128,0.0317,0.0393,0.112,0.859,89.957,-22.855759930540884
861,Mama's Cooking,James Barker Band,1RA8trPLcsFD15NNxZ2vD4,2020-07-31,0.527,0.837,-4.23,0.0314,0.016,0.0791,0.162,138.099,-23.36184385964248
862,Good Jeans,Tebey,1wv2iZ20yLssckokDklKIJ,2019-05-10,0.544,0.808,-5.539,0.0397,0.00318,0.0815,0.739,88.967,-23.835253422584643
863,Diamonds in a Whiskey Glass,Gord Bamford,2BvUKlErcTbDa7QZWrDIvB,2020-10-02,0.649,0.473,-8.325,0.0344,0.352,0.107,0.139,139.872,-25.196273805325834
864,One Big Country Song - RoadHouse Remix,LOCASH,7LQ3fdrgP5ZlkpSFIYFSYq,2020-07-24,0.456,0.884,-2.914,0.0862,0.0168,0.32,0.492,84.906,-28.042027839040472
865,No I in Beer,Brad Paisley,5UMjPT47GpOwkUo6e99R3s,2020-04-15,0.498,0.901,-4.372,0.0459,0.00626,0.337,0.809,83.999,-28.83906527452225
866,The Boys Are Back at It,The Road Hammers,5CYEtooqm4TqpR7FC6RKLi,2021-03-12,0.45,0.923,-3.732,0.0469,0.000558,0.51,0.685,84.015,-28.862405497443834
867,Mapdot,Jess Moskaluke,0syKVsq8DysibnBCyEK52b,2021-02-19,0.478,0.79,-3.853,0.032,0.568,0.0776,0.206,144.057,-29.32990569671453
868,Where I'm From,The Reklaws,3SkkwgtmzJQ2pxX2EXmRfX,2020-10-16,0.324,0.748,-4.153,0.0381,0.0202,0.0912,0.458,83.273,-29.572668014905098
869,Southpaw,Kip Moore,4TjMSZrbjPwzv3bMMbkvFa,2020-05-29,0.585,0.835,-5.106,0.0392,0.0822,0.0952,0.708,82.06,-30.74731775850678
870,#REDNEK,Gord Bamford,2C2ZYBX7KpCeJozEvF9fPM,2019-06-28,0.521,0.87,-4.391,0.0296,0.0928,0.0719,0.707,81.969,-30.863211234048585
871,Here And Now,Kenny Chesney,7qRVyZDt1Caftkk8CQlKtk,2020-05-01,0.506,0.813,-3.575,0.0532,0.0505,0.12,0.706,147.996,-33.27782764606877
872,Champagne Night - From Songland,Lady A,48F2xnWq3LuzYWML327Z2r,2020-06-12,0.523,0.927,-2.796,0.0489,0.0272,0.168,0.939,149.929,-35.267117453329526
873,More Beer,Lee Brice,5KbFxXtgCIceOab1vKNjVT,2020-11-20,0.537,0.802,-6.88,0.0471,0.0239,0.176,0.776,152.097,-37.31782660360063
874,Bucket List,Dean Brody,5eDEBHsNoUKZ1y0wx7IHmZ,2020-11-18,0.46,0.937,-3.16,0.101,0.00247,0.295,0.726,152.115,-37.41706523820497
875,Good Thing,Aaron Pritchett,4WepovxTw1IxNmGuGBE878,2019-09-13,0.736,0.572,-6.039,0.0435,0.0765,0.0825,0.836,75.003,-37.796226736289725
876,7500 OBO,Tim McGraw,7A4WmJcWx6KrVRfQ2CP8e7,2020-08-21,0.528,0.718,-6.954,0.0337,0.1,0.304,0.51,155.759,-40.97864627466685
877,Not Gonna Not,The Reklaws,70BV5G9EEyJG4Gl9U5ovv6,2020-10-16,0.523,0.952,-2.936,0.0513,0.0191,0.0737,0.825,156.047,-41.35517160760419
878,The Other Side,Charlie Major,08bqIxiPvN46O9B7m05w1Z,2013-09-10,0.528,0.868,-4.702,0.0301,0.24,0.271,0.898,157.578,-42.80012560682445
879,Waitin' on 5,Chris Janson,0d2g4x2iOE7dcGfyUuso9l,2019-10-18,0.537,0.901,-2.967,0.0462,0.074,0.188,0.864,159.887,-45.18410923384365
880,Red White Blue Jean American Dream,Kip Moore,08Es1HNCgqYvW2QezStQ7l,2020-05-29,0.564,0.754,-5.974,0.0329,0.00375,0.248,0.59,160.119,-45.3246864379685
881,Drink Drank Drunk,Adam Sanders,1g5RQDulnAvGn9fwUOirKB,2020-09-04,0.586,0.967,-3.74,0.103,0.0329,0.319,0.692,160.178,-45.432992260822466
882,One Day You'll Get It,High Valley,5ABUJRNlSRSBGgmEHEKr3A,2020-05-22,0.473,0.766,-6.199,0.0303,0.21,0.254,0.514,163.916,-49.12188558118695
883,Pick Her Up,Hot Country Knights,2GlqQ2eJLcOYGmW513x7r1,2020-05-01,0.423,0.969,-3.353,0.103,0.00225,0.317,0.615,165.003,-50.27065634108943
884,Chattahoochee,Alan Jackson,59kHPbwyyCApYA8RQQEuXm,1992-10-09,0.606,0.706,-9.665,0.0379,0.362,0.16,0.819,174.533,-59.85815989145248
885,I'm a Road Hammer,The Road Hammers,7bLUuCWb9tAdFIYb7v5eNL,2005-07-12,0.513,0.829,-4.96,0.181,0.347,0.147,0.787,176.096,-61.3078040014539
886,Show Me The Way,High Valley,1xdoGQ1ej9sPCjXnUjdQNo,2020-05-22,0.465,0.902,-5.303,0.0468,0.00166,0.135,0.557,188.091,-73.29840933812247
887,Cheap Wine & Cigarettes,Jess Moskaluke,20kGngn8tGPHhdnczeZlUN,2014-04-15,0.482,0.643,-6.367,0.0489,0.1,0.163,0.848,203.94,-89.1465628019926
888,When Your Lips Are so Close,Gord Bamford,3WWNOzVivmz66NJtyWMuXR,2013,0.459,0.612,-5.743,0.0269,0.228,0.116,0.355,206.077,-91.28124469497367
889,Tequila Does,Miranda Lambert,2fmHMSaIadDzLPT4Im3Mze,2019-11-01,0.506,0.421,-6.967,0.0353,0.159,0.105,0.411,113.777,-0.1460028331541321
890,"Fooled Around and Fell in Love (feat. Maren Morris, Elle King, Ashley McBryde, Tenille Townes & Caylee Hammack)",Miranda Lambert,3P9mtsqs0J79yGVmVuAs4B,2019-09-13,0.585,0.797,-4.892,0.0344,0.0131,0.242,0.706,112.425,-0.7257834897808964
891,Keep Up,RaeLynn,3aovdUeqO2HyVch1GHzBlm,2020-02-21,0.661,0.904,-2.922,0.036,0.253,0.139,0.899,113.972,-1.9787416879609911
892,The Great Divide,Luke Combs,3q3lSbfT5BnQlIvGwahgAD,2021-02-01,0.671,0.686,-8.269,0.0271,0.597,0.283,0.547,111.007,-2.713079898628271
893,Waste of Lime,Ingrid Andress,5KNQ5MHkfr1Nc9TW8ht9tO,2020-07-02,0.642,0.732,-5.353,0.036,0.261,0.289,0.649,107.858,-4.9649123081232425
894,Good for Somebody,Kaitlyn Bristowe,3zehRjqqwjwm4tWWeOiDLT,2020-10-24,0.667,0.555,-7.783,0.0292,0.361,0.114,0.533,120.031,-5.530734844073784
895,Can't Fight The Moonlight (Dave Audé Mix),LeAnn Rimes,0CTLLbwxLjQghLELl6pI2P,2020-11-13,0.624,0.939,-3.856,0.0974,0.00178,0.0844,0.561,120.021,-5.553445409248625
896,Lie Like This,Julia Michaels,5yCXLEi384DHGRXYMXgjBR,2020-10-01,0.735,0.694,-5.721,0.0538,0.136,0.0675,0.849,120.983,-6.203090114221893
897,Somebody Like That,Tenille Arts,3hboOw4dS0aXGuP0fyyvbC,2020-01-10,0.574,0.798,-5.356,0.0485,0.0152,0.111,0.58,105.034,-7.7837947046593055
898,hole in the bottle - ballerini album version,Kelsea Ballerini,1f6BZccfonUYohfGJIeBR1,2020-09-11,0.672,0.552,-6.375,0.0316,0.504,0.0636,0.594,105.02,-7.796348456694945
899,You Time,Scotty McCreery,0pJalGEYsRikSogLkXU6KV,2020-09-23,0.55,0.767,-6.281,0.0248,0.00141,0.143,0.601,104.016,-8.796917543171416
900,Here for the Party,Gretchen Wilson,0SuzUhWAgStNIMZR4jEGgk,2004-05-11,0.656,0.717,-4.871,0.0279,0.0127,0.904,0.809,123.988,-9.276211184264309
901,Man! I Feel Like A Woman!,Shania Twain,6sxptembJVty4sNtcPMAVz,1997-11-04,0.657,0.639,-7.527,0.0412,0.581,0.278,0.674,124.882,-10.219351332568197
902,She's In Love With The Boy - Single Version,Trisha Yearwood,2ulBBx6YQ3qY3ci34RadtN,1991-01-01,0.783,0.698,-8.268,0.0323,0.522,0.0754,0.758,124.996,-10.467727769946348
903,The One That Got Away,Hunter Hayes,7yheLpVipGfsF18K9XsKDi,2021-01-14,0.57,0.7,-5.741,0.0387,0.0158,0.106,0.557,102.064,-10.736925591210035
904,Lightning Strikes (feat. Lauren Alaina),The Shires,08NMNQ9JLEwFBPyxCq7G4Z,2020-10-19,0.62,0.717,-5.559,0.0854,0.0855,0.141,0.571,101.787,-11.015755051331547
905,Save a Horse (Ride a Cowboy),Big & Rich,5s7m2xNZWgz5FqVSIvJcGA,2004-04-20,0.7,0.896,-2.276,0.191,0.108,0.453,0.817,102.065,-11.277586357407527
906,We Go Together Like,Abby Anderson,3mwQ4tEWBWynjw7HJgMiRA,2020-08-28,0.62,0.817,-5.317,0.0254,0.172,0.144,0.614,99.963,-12.846556779344132
907,Got My Name Changed Back,Pistol Annies,2WPE0Z7u5PafvN2aWk5pFl,2018-11-02,0.639,0.871,-5.774,0.044,0.0189,0.0439,0.812,99.075,-13.731248023015466
